customer_id,order_id,customer_age,age_group,customer_region,customer_tenure_months,tenure_group,order_value,items_quantity,discount_value,payment_installments,delivery_time_days,delivery_delay_days,had_delivery_delay,delivery_delay_ratio,freight_value,freight_exceeds_order_value,delivery_attempts,customer_service_contacts,had_customer_service_contact,resolution_time_days,complaints_count,had_complaint,repeat_purchase_30d,csat_internal_score,nps_score,nps_category
2079,52079,54,45 a 54 anos,Nordeste,8,Até 12 meses,1153.51,6,8.41,4,11,3,1,0.2727272727272727,42.75,0,3,1,1,4,3,1,0,3.2,4.4,Detrator
2080,52080,22,Até 24 anos,Sul,73,Mais de 72 meses,482.6,3,38.71,10,13,0,0,0.0,46.71,0,1,1,1,4,1,1,0,7.3,7.0,Neutro
2081,52081,33,25 a 34 anos,Sul,81,Mais de 72 meses,881.79,2,19.99,11,3,1,1,0.3333333333333333,40.24,0,1,3,1,0,9,1,0,5.9,2.3,Detrator
2082,52082,44,35 a 44 anos,Norte,72,49 a 72 meses,843.31,2,14.23,8,12,0,0,0.0,35.35,0,1,1,1,6,3,1,0,5.3,5.2,Detrator
2083,52083,40,35 a 44 anos,Sudeste,60,49 a 72 meses,251.26,3,31.4,4,5,4,1,0.8,61.84,0,3,3,1,4,6,1,0,0.1,0.0,Detrator
2084,52084,49,45 a 54 anos,Sul,83,Mais de 72 meses,784.82,3,33.17,8,14,3,1,0.21428571428571427,18.63,0,2,1,1,3,3,1,0,4.2,1.3,Detrator
2085,52085,47,45 a 54 anos,Nordeste,28,25 a 48 meses,352.41,2,17.58,6,5,5,1,1.0,21.67,0,2,3,1,2,5,1,0,0.2,0.9,Detrator
2086,52086,23,Até 24 anos,Norte,72,49 a 72 meses,667.41,4,13.65,10,6,3,1,0.5,60.1,0,3,0,0,11,2,1,0,0.1,2.1,Detrator
2087,52087,24,Até 24 anos,Sudeste,84,Mais de 72 meses,585.2,4,22.78,2,7,3,1,0.42857142857142855,27.12,0,3,0,0,8,3,1,0,2.0,6.7,Detrator
2088,52088,32,25 a 34 anos,Sudeste,56,49 a 72 meses,150.6,6,11.11,11,3,2,1,0.6666666666666666,33.22,0,3,3,1,8,6,1,0,0.0,3.3,Detrator
2089,52089,35,35 a 44 anos,Sudeste,86,Mais de 72 meses,864.81,5,7.16,1,4,3,1,0.75,22.18,0,2,2,1,4,3,1,0,2.6,6.2,Detrator
2090,52090,58,55 a 64 anos,Centro-Oeste,80,Mais de 72 meses,266.26,4,16.63,9,6,1,1,0.16666666666666666,35.55,0,1,2,1,2,4,1,0,4.7,3.4,Detrator
2091,52091,63,55 a 64 anos,Sul,115,Mais de 72 meses,247.4,3,7.97,4,10,1,1,0.1,50.9,0,1,1,1,2,3,1,0,5.6,6.1,Detrator
2092,52092,32,25 a 34 anos,Sul,53,49 a 72 meses,432.54,5,38.67,9,14,1,1,0.07142857142857142,33.17,0,1,0,0,10,4,1,0,2.7,5.7,Detrator
2093,52093,20,Até 24 anos,Centro-Oeste,44,25 a 48 meses,352.13,1,98.54,3,3,2,1,0.6666666666666666,21.14,0,3,0,0,0,2,1,0,6.9,7.1,Neutro
2094,52094,68,65 anos ou mais,Centro-Oeste,94,Mais de 72 meses,670.2,1,90.22,3,13,0,0,0.0,30.68,0,3,4,1,10,8,1,0,0.0,3.2,Detrator
2095,52095,24,Até 24 anos,Nordeste,56,49 a 72 meses,429.21,1,67.98,8,2,2,1,1.0,25.87,0,1,2,1,9,5,1,0,0.5,4.6,Detrator
2096,52096,60,55 a 64 anos,Nordeste,10,Até 12 meses,142.25,3,5.39,9,13,0,0,0.0,38.35,0,3,1,1,2,3,1,0,7.6,6.1,Detrator
2097,52097,51,45 a 54 anos,Sudeste,83,Mais de 72 meses,553.67,4,0.04,6,13,1,1,0.07692307692307693,25.93,0,2,1,1,3,4,1,0,6.0,6.1,Detrator
2098,52098,48,45 a 54 anos,Centro-Oeste,90,Mais de 72 meses,417.17,2,17.56,1,4,2,1,0.5,39.14,0,2,0,0,1,1,1,0,7.6,7.8,Neutro
2099,52099,18,Até 24 anos,Sudeste,51,49 a 72 meses,113.92,3,48.81,9,7,0,0,0.0,42.36,0,1,1,1,8,1,1,0,3.4,6.1,Detrator
2101,52101,47,45 a 54 anos,Sul,91,Mais de 72 meses,497.48,1,13.11,2,12,3,1,0.25,31.82,0,2,2,1,2,4,1,0,3.2,1.7,Detrator
2102,52102,20,Até 24 anos,Norte,49,49 a 72 meses,974.57,2,0.74,7,9,2,1,0.2222222222222222,25.14,0,1,1,1,3,4,1,0,6.0,4.6,Detrator
2103,52103,31,25 a 34 anos,Nordeste,109,Mais de 72 meses,657.9,1,6.58,10,6,2,1,0.3333333333333333,22.92,0,3,1,1,9,2,1,0,0.7,7.4,Neutro
2104,52104,68,65 anos ou mais,Nordeste,78,Mais de 72 meses,87.57,1,0.78,11,2,1,1,0.5,17.86,0,3,1,1,9,4,1,0,1.4,4.1,Detrator
2105,52105,22,Até 24 anos,Nordeste,82,Mais de 72 meses,491.95,4,26.06,6,8,3,1,0.375,29.74,0,1,0,0,0,4,1,0,6.3,4.8,Detrator
2106,52106,60,55 a 64 anos,Sul,68,49 a 72 meses,638.46,6,1.97,3,12,2,1,0.16666666666666666,36.67,0,1,1,1,10,3,1,0,0.3,1.9,Detrator
2107,52107,40,35 a 44 anos,Nordeste,62,49 a 72 meses,610.28,5,68.87,10,3,0,0,0.0,25.93,0,2,0,0,9,0,0,0,5.1,7.8,Neutro
2108,52108,44,35 a 44 anos,Centro-Oeste,82,Mais de 72 meses,323.03,4,15.4,9,3,3,1,1.0,28.96,0,1,2,1,4,6,1,0,2.1,3.3,Detrator
2109,52109,21,Até 24 anos,Sul,17,13 a 24 meses,719.29,3,10.24,1,4,3,1,0.75,15.23,0,3,0,0,2,2,1,0,5.6,7.6,Neutro
2110,52110,22,Até 24 anos,Centro-Oeste,33,25 a 48 meses,357.18,3,62.8,4,13,2,1,0.15384615384615385,37.93,0,1,1,1,8,5,1,0,1.7,1.8,Detrator
2111,52111,29,25 a 34 anos,Norte,100,Mais de 72 meses,605.59,4,3.03,10,5,0,0,0.0,39.59,0,1,0,0,2,0,0,0,8.0,6.7,Detrator
2112,52112,32,25 a 34 anos,Sudeste,71,49 a 72 meses,315.43,2,5.95,11,8,0,0,0.0,48.75,0,3,0,0,8,1,1,1,5.6,9.1,Promotor
2113,52113,50,45 a 54 anos,Sudeste,30,25 a 48 meses,1044.83,4,5.89,2,4,1,1,0.25,27.55,0,3,2,1,8,3,1,0,2.3,7.1,Neutro
2114,52114,43,35 a 44 anos,Centro-Oeste,83,Mais de 72 meses,1079.8,5,3.03,2,4,1,1,0.25,22.26,0,1,1,1,3,2,1,1,6.8,9.3,Promotor
2115,52115,24,Até 24 anos,Nordeste,101,Mais de 72 meses,303.23,1,7.05,11,11,2,1,0.18181818181818182,46.22,0,1,5,1,4,8,1,0,1.3,2.7,Detrator
2116,52116,41,35 a 44 anos,Sul,89,Mais de 72 meses,203.38,2,71.48,2,10,1,1,0.1,38.52,0,2,3,1,11,8,1,0,0.0,3.2,Detrator
2117,52117,37,35 a 44 anos,Centro-Oeste,45,25 a 48 meses,375.02,1,21.53,7,8,2,1,0.25,47.51,0,2,1,1,5,3,1,0,3.8,4.4,Detrator
2118,52118,58,55 a 64 anos,Sul,97,Mais de 72 meses,522.59,2,1.4,10,9,1,1,0.1111111111111111,27.01,0,1,0,0,10,1,1,0,2.0,7.6,Neutro
2119,52119,42,35 a 44 anos,Sudeste,8,Até 12 meses,648.74,3,53.59,6,12,3,1,0.25,53.68,0,3,1,1,8,6,1,0,1.3,0.8,Detrator
2120,52120,37,35 a 44 anos,Sudeste,60,49 a 72 meses,206.5,3,24.41,6,12,1,1,0.08333333333333333,43.45,0,2,2,1,3,3,1,0,4.8,7.0,Neutro
2121,52121,34,25 a 34 anos,Sudeste,87,Mais de 72 meses,176.71,4,24.92,3,13,1,1,0.07692307692307693,15.82,0,3,4,1,3,7,1,0,1.9,4.6,Detrator
2122,52122,44,35 a 44 anos,Nordeste,53,49 a 72 meses,855.72,5,95.94,6,6,1,1,0.16666666666666666,35.42,0,3,2,1,9,4,1,0,0.0,6.6,Detrator
2123,52123,53,45 a 54 anos,Centro-Oeste,80,Mais de 72 meses,247.42,1,20.26,9,12,3,1,0.25,38.31,0,2,4,1,0,8,1,0,2.5,0.1,Detrator
2124,52124,52,45 a 54 anos,Nordeste,71,49 a 72 meses,397.73,3,2.47,6,9,4,1,0.4444444444444444,29.41,0,3,0,0,8,3,1,0,0.0,3.1,Detrator
2125,52125,65,65 anos ou mais,Sudeste,43,25 a 48 meses,1410.34,1,87.38,10,5,2,1,0.4,41.69,0,1,3,1,3,5,1,0,2.9,1.9,Detrator
2126,52126,26,25 a 34 anos,Sudeste,113,Mais de 72 meses,525.67,2,109.29,5,8,1,1,0.125,48.19,0,1,2,1,1,5,1,0,6.3,5.2,Detrator
2127,52127,46,45 a 54 anos,Norte,87,Mais de 72 meses,506.53,6,2.69,8,11,1,1,0.09090909090909091,31.43,0,3,1,1,1,4,1,1,7.2,8.6,Neutro
2128,52128,34,25 a 34 anos,Centro-Oeste,14,13 a 24 meses,859.92,6,133.02,10,13,4,1,0.3076923076923077,37.92,0,3,0,0,1,4,1,0,5.6,3.6,Detrator
2129,52129,24,Até 24 anos,Sudeste,39,25 a 48 meses,544.17,6,60.98,7,9,3,1,0.3333333333333333,27.71,0,3,2,1,10,4,1,0,0.0,1.2,Detrator
2130,52130,65,65 anos ou mais,Centro-Oeste,80,Mais de 72 meses,454.29,5,74.57,4,12,1,1,0.08333333333333333,49.77,0,1,1,1,4,5,1,0,6.2,5.0,Detrator
2131,52131,30,25 a 34 anos,Sudeste,114,Mais de 72 meses,1248.46,5,59.49,11,4,4,1,1.0,65.58,0,3,1,1,10,3,1,0,0.0,2.7,Detrator
2133,52133,57,55 a 64 anos,Centro-Oeste,79,Mais de 72 meses,225.33,3,179.99,6,14,0,0,0.0,59.57,0,3,2,1,8,4,1,0,2.5,4.5,Detrator
2134,52134,51,45 a 54 anos,Sul,30,25 a 48 meses,666.34,2,43.94,9,2,2,1,1.0,39.84,0,3,1,1,4,3,1,0,4.5,3.9,Detrator
2135,52135,28,25 a 34 anos,Centro-Oeste,99,Mais de 72 meses,1095.19,5,43.47,11,9,0,0,0.0,70.01,0,2,3,1,8,3,1,0,2.5,7.7,Neutro
2137,52137,69,65 anos ou mais,Norte,45,25 a 48 meses,294.35,5,124.56,1,5,1,1,0.2,48.81,0,1,1,1,1,5,1,0,7.9,6.7,Detrator
2138,52138,33,25 a 34 anos,Nordeste,46,25 a 48 meses,286.08,5,29.58,4,10,7,1,0.7,56.05,0,3,1,1,4,5,1,0,0.0,0.9,Detrator
2139,52139,60,55 a 64 anos,Sul,3,Até 12 meses,98.9,5,36.1,6,12,1,1,0.08333333333333333,35.82,0,3,0,0,7,3,1,0,4.8,4.9,Detrator
2140,52140,36,35 a 44 anos,Sudeste,103,Mais de 72 meses,477.73,2,22.94,8,3,3,1,1.0,54.52,0,3,0,0,3,2,1,0,3.6,0.9,Detrator
2141,52141,26,25 a 34 anos,Centro-Oeste,58,49 a 72 meses,1775.08,2,39.88,5,11,1,1,0.09090909090909091,43.62,0,1,1,1,3,3,1,0,5.7,4.9,Detrator
2142,52142,46,45 a 54 anos,Sudeste,22,13 a 24 meses,748.2,3,63.62,4,7,4,1,0.5714285714285714,27.94,0,3,2,1,3,6,1,0,2.4,1.7,Detrator
2143,52143,26,25 a 34 anos,Norte,61,49 a 72 meses,1164.08,1,12.96,8,7,0,0,0.0,42.24,0,2,2,1,10,2,1,0,1.4,6.1,Detrator
2144,52144,19,Até 24 anos,Norte,88,Mais de 72 meses,197.07,3,11.56,5,6,3,1,0.5,42.61,0,1,2,1,1,6,1,0,3.5,5.5,Detrator
2145,52145,57,55 a 64 anos,Sul,62,49 a 72 meses,537.69,3,42.91,6,9,3,1,0.3333333333333333,23.28,0,1,0,0,5,2,1,0,3.8,6.9,Detrator
2146,52146,24,Até 24 anos,Sudeste,47,25 a 48 meses,191.86,3,26.5,3,13,4,1,0.3076923076923077,25.15,0,3,0,0,7,4,1,0,1.7,3.9,Detrator
2147,52147,53,45 a 54 anos,Norte,111,Mais de 72 meses,382.79,3,13.93,9,7,0,0,0.0,18.55,0,1,0,0,4,1,1,1,7.8,8.7,Neutro
2148,52148,38,35 a 44 anos,Centro-Oeste,93,Mais de 72 meses,422.07,6,94.74,6,10,0,0,0.0,33.64,0,2,3,1,1,7,1,0,7.1,5.2,Detrator
2149,52149,40,35 a 44 anos,Sudeste,38,25 a 48 meses,553.67,6,22.68,9,14,5,1,0.35714285714285715,50.23,0,1,1,1,4,5,1,0,1.5,3.3,Detrator
2150,52150,53,45 a 54 anos,Nordeste,31,25 a 48 meses,922.6,1,8.98,1,8,3,1,0.375,38.22,0,2,3,1,5,5,1,0,1.5,2.4,Detrator
2151,52151,48,45 a 54 anos,Sul,92,Mais de 72 meses,960.39,5,14.96,6,6,1,1,0.16666666666666666,49.12,0,3,3,1,1,7,1,0,5.3,5.8,Detrator
2152,52152,45,45 a 54 anos,Nordeste,111,Mais de 72 meses,670.27,4,40.0,11,6,1,1,0.16666666666666666,21.28,0,3,1,1,4,4,1,0,4.8,4.6,Detrator
2153,52153,33,25 a 34 anos,Sudeste,55,49 a 72 meses,442.57,2,26.19,8,7,1,1,0.14285714285714285,35.59,0,2,3,1,3,5,1,0,3.8,7.4,Neutro
2154,52154,42,35 a 44 anos,Norte,80,Mais de 72 meses,686.6,1,42.46,6,4,3,1,0.75,38.5,0,3,2,1,0,6,1,0,4.0,4.9,Detrator
2155,52155,53,45 a 54 anos,Nordeste,2,Até 12 meses,285.98,4,2.03,10,3,3,1,1.0,36.07,0,1,2,1,11,5,1,0,0.0,0.5,Detrator
2156,52156,26,25 a 34 anos,Sul,76,Mais de 72 meses,66.67,6,20.46,2,11,1,1,0.09090909090909091,36.07,0,1,1,1,11,3,1,0,0.4,5.4,Detrator
2157,52157,20,Até 24 anos,Sul,89,Mais de 72 meses,267.76,4,4.56,6,11,1,1,0.09090909090909091,48.31,0,3,2,1,9,7,1,0,0.8,3.4,Detrator
2158,52158,27,25 a 34 anos,Nordeste,92,Mais de 72 meses,431.56,2,10.09,11,14,3,1,0.21428571428571427,36.02,0,2,0,0,8,4,1,0,1.9,3.4,Detrator
2159,52159,53,45 a 54 anos,Sudeste,94,Mais de 72 meses,848.29,2,29.7,7,8,1,1,0.125,37.02,0,3,0,0,10,3,1,0,3.7,6.1,Detrator
2160,52160,26,25 a 34 anos,Norte,39,25 a 48 meses,454.09,3,38.58,5,9,1,1,0.1111111111111111,30.62,0,1,1,1,3,3,1,0,5.8,7.0,Neutro
2161,52161,18,Até 24 anos,Sudeste,117,Mais de 72 meses,660.3,6,51.57,7,4,2,1,0.5,32.19,0,1,4,1,6,6,1,0,0.5,1.0,Detrator
2162,52162,18,Até 24 anos,Sudeste,105,Mais de 72 meses,396.01,1,112.15,4,13,2,1,0.15384615384615385,44.93,0,2,2,1,9,4,1,0,1.2,7.6,Neutro
2163,52163,26,25 a 34 anos,Sul,12,Até 12 meses,154.21,3,16.65,11,14,2,1,0.14285714285714285,58.18,0,3,2,1,4,6,1,0,2.9,3.0,Detrator
2164,52164,44,35 a 44 anos,Nordeste,35,25 a 48 meses,853.23,2,36.04,1,11,2,1,0.18181818181818182,38.71,0,1,3,1,8,6,1,0,0.4,3.2,Detrator
2165,52165,48,45 a 54 anos,Sul,5,Até 12 meses,298.11,3,14.29,4,6,0,0,0.0,36.42,0,2,3,1,4,4,1,0,4.1,7.9,Neutro
2166,52166,20,Até 24 anos,Centro-Oeste,6,Até 12 meses,327.13,1,53.02,2,4,2,1,0.5,49.03,0,3,2,1,11,5,1,0,0.0,6.6,Detrator
2167,52167,60,55 a 64 anos,Nordeste,37,25 a 48 meses,755.52,4,5.16,9,5,1,1,0.2,40.59,0,2,3,1,9,5,1,0,0.0,5.9,Detrator
2168,52168,36,35 a 44 anos,Nordeste,39,25 a 48 meses,677.21,1,23.64,2,10,3,1,0.3,45.25,0,1,1,1,11,3,1,0,0.0,2.2,Detrator
2169,52169,50,45 a 54 anos,Centro-Oeste,77,Mais de 72 meses,462.99,3,1.92,1,8,0,0,0.0,30.11,0,2,3,1,1,5,1,0,5.7,4.8,Detrator
2170,52170,23,Até 24 anos,Norte,107,Mais de 72 meses,1168.02,3,17.6,7,8,3,1,0.375,40.56,0,1,5,1,1,7,1,0,1.6,3.5,Detrator
2171,52171,43,35 a 44 anos,Nordeste,11,Até 12 meses,591.83,2,23.01,6,2,2,1,1.0,47.96,0,1,2,1,1,4,1,0,5.7,3.9,Detrator
2172,52172,63,55 a 64 anos,Centro-Oeste,47,25 a 48 meses,410.21,4,74.57,4,13,1,1,0.07692307692307693,26.16,0,3,1,1,6,3,1,1,3.8,10.0,Promotor
2173,52173,67,65 anos ou mais,Norte,81,Mais de 72 meses,568.61,3,42.19,4,11,1,1,0.09090909090909091,46.85,0,2,4,1,9,7,1,0,0.4,4.6,Detrator
2174,52174,60,55 a 64 anos,Centro-Oeste,99,Mais de 72 meses,334.15,2,1.42,9,10,2,1,0.2,46.29,0,2,3,1,4,5,1,0,2.1,2.7,Detrator
2175,52175,69,65 anos ou mais,Nordeste,96,Mais de 72 meses,270.6,3,14.26,6,12,2,1,0.16666666666666666,21.52,0,1,6,1,10,8,1,0,0.0,0.3,Detrator
2176,52176,67,65 anos ou mais,Norte,104,Mais de 72 meses,213.17,1,27.89,1,6,0,0,0.0,54.09,0,3,0,0,6,2,1,0,6.0,5.4,Detrator
2177,52177,41,35 a 44 anos,Sul,101,Mais de 72 meses,335.21,3,5.99,10,12,1,1,0.08333333333333333,34.0,0,3,2,1,3,4,1,1,4.8,9.4,Promotor
2178,52178,37,35 a 44 anos,Nordeste,9,Até 12 meses,352.13,4,57.69,7,5,4,1,0.8,36.79,0,2,3,1,2,7,1,0,1.4,2.8,Detrator
2179,52179,69,65 anos ou mais,Norte,112,Mais de 72 meses,705.5,2,22.01,5,7,5,1,0.7142857142857143,46.25,0,1,0,0,4,4,1,0,2.4,2.4,Detrator
2180,52180,69,65 anos ou mais,Nordeste,92,Mais de 72 meses,914.11,2,27.15,2,12,1,1,0.08333333333333333,36.21,0,3,0,0,7,1,1,1,4.3,9.3,Promotor
2181,52181,59,55 a 64 anos,Nordeste,31,25 a 48 meses,587.11,5,7.26,8,6,2,1,0.3333333333333333,21.01,0,1,0,0,2,2,1,0,6.8,5.1,Detrator
2182,52182,30,25 a 34 anos,Norte,91,Mais de 72 meses,202.48,3,23.26,6,4,1,1,0.25,39.75,0,2,1,1,3,3,1,1,6.1,9.6,Promotor
2183,52183,35,35 a 44 anos,Sul,47,25 a 48 meses,194.03,2,66.69,7,4,3,1,0.75,15.05,0,3,1,1,9,5,1,0,0.0,4.4,Detrator
2184,52184,46,45 a 54 anos,Sudeste,76,Mais de 72 meses,246.43,2,15.33,8,5,1,1,0.2,32.31,0,2,0,0,2,5,1,0,7.1,5.3,Detrator
2185,52185,46,45 a 54 anos,Nordeste,92,Mais de 72 meses,355.29,1,10.24,4,13,1,1,0.07692307692307693,41.51,0,1,3,1,1,6,1,0,5.3,6.6,Detrator
2186,52186,58,55 a 64 anos,Centro-Oeste,46,25 a 48 meses,80.57,5,16.79,2,13,2,1,0.15384615384615385,47.61,0,3,3,1,4,6,1,0,2.3,6.2,Detrator
2187,52187,64,55 a 64 anos,Centro-Oeste,114,Mais de 72 meses,183.02,2,5.66,1,8,0,0,0.0,43.89,0,1,1,1,8,2,1,0,4.0,5.0,Detrator
2188,52188,33,25 a 34 anos,Nordeste,20,13 a 24 meses,146.01,2,99.34,5,9,2,1,0.2222222222222222,20.01,0,3,1,1,3,3,1,0,3.6,7.1,Neutro
2189,52189,21,Até 24 anos,Norte,21,13 a 24 meses,1096.16,3,12.13,8,12,3,1,0.25,51.3,0,2,2,1,4,4,1,0,2.7,2.5,Detrator
2190,52190,61,55 a 64 anos,Nordeste,101,Mais de 72 meses,669.42,6,3.74,7,7,1,1,0.14285714285714285,56.54,0,3,2,1,0,3,1,0,7.0,6.8,Detrator
2191,52191,64,55 a 64 anos,Centro-Oeste,20,13 a 24 meses,437.14,3,4.83,11,8,3,1,0.375,34.23,0,1,2,1,1,5,1,0,3.8,1.1,Detrator
2192,52192,47,45 a 54 anos,Sul,17,13 a 24 meses,240.26,1,24.33,5,10,4,1,0.4,45.68,0,1,3,1,9,5,1,0,0.0,0.0,Detrator
2193,52193,28,25 a 34 anos,Nordeste,46,25 a 48 meses,131.35,5,4.92,9,12,0,0,0.0,38.84,0,2,5,1,0,6,1,0,4.7,7.0,Neutro
2194,52194,18,Até 24 anos,Sul,16,13 a 24 meses,212.56,1,17.78,7,9,1,1,0.1111111111111111,60.49,0,1,0,0,0,1,1,1,7.9,8.1,Neutro
2195,52195,64,55 a 64 anos,Sudeste,91,Mais de 72 meses,943.87,2,72.92,11,11,2,1,0.18181818181818182,48.08,0,3,2,1,1,6,1,0,4.5,5.7,Detrator
2196,52196,45,45 a 54 anos,Norte,45,25 a 48 meses,263.29,2,0.29,11,2,2,1,1.0,38.0,0,2,5,1,9,7,1,0,0.0,3.2,Detrator
2197,52197,25,25 a 34 anos,Sudeste,77,Mais de 72 meses,495.99,4,1.15,5,3,2,1,0.6666666666666666,56.66,0,3,1,1,5,3,1,0,3.9,3.5,Detrator
2198,52198,27,25 a 34 anos,Norte,112,Mais de 72 meses,171.07,5,21.51,4,12,5,1,0.4166666666666667,56.26,0,3,1,1,7,4,1,0,0.0,0.7,Detrator
2199,52199,23,Até 24 anos,Sudeste,45,25 a 48 meses,323.6,3,26.73,4,10,3,1,0.3,44.97,0,3,3,1,8,5,1,0,0.0,0.4,Detrator
2200,52200,56,55 a 64 anos,Nordeste,93,Mais de 72 meses,1079.2,4,35.65,9,12,2,1,0.16666666666666666,41.87,0,1,0,0,5,4,1,1,3.8,9.5,Promotor
2201,52201,45,45 a 54 anos,Sul,57,49 a 72 meses,533.08,6,5.45,7,9,1,1,0.1111111111111111,9.67,0,1,5,1,5,8,1,0,1.2,4.3,Detrator
2202,52202,55,55 a 64 anos,Nordeste,86,Mais de 72 meses,252.97,3,19.83,11,13,2,1,0.15384615384615385,30.24,0,1,0,0,7,2,1,0,3.4,5.3,Detrator
2203,52203,32,25 a 34 anos,Nordeste,37,25 a 48 meses,309.42,5,12.45,9,11,1,1,0.09090909090909091,43.55,0,1,3,1,7,6,1,0,2.9,4.1,Detrator
2204,52204,61,55 a 64 anos,Sul,68,49 a 72 meses,400.57,6,6.21,1,5,0,0,0.0,29.36,0,3,0,0,3,1,1,1,8.4,8.1,Neutro
2205,52205,43,35 a 44 anos,Centro-Oeste,97,Mais de 72 meses,313.84,6,10.82,11,7,3,1,0.42857142857142855,18.31,0,2,0,0,1,4,1,0,6.6,5.1,Detrator
2206,52206,56,55 a 64 anos,Norte,64,49 a 72 meses,237.6,1,2.7,3,4,2,1,0.5,40.94,0,1,0,0,7,2,1,0,2.9,6.4,Detrator
2208,52208,64,55 a 64 anos,Centro-Oeste,25,25 a 48 meses,802.36,6,127.73,10,3,0,0,0.0,56.31,0,2,2,1,11,3,1,0,0.9,7.7,Neutro
2209,52209,22,Até 24 anos,Nordeste,79,Mais de 72 meses,412.31,1,115.2,7,8,3,1,0.375,20.64,0,2,1,1,3,4,1,0,4.4,3.7,Detrator
2211,52211,57,55 a 64 anos,Sudeste,48,25 a 48 meses,922.81,4,18.2,9,11,1,1,0.09090909090909091,39.85,0,1,2,1,10,5,1,0,0.9,5.2,Detrator
2213,52213,35,35 a 44 anos,Sul,52,49 a 72 meses,494.35,1,4.78,9,9,4,1,0.4444444444444444,46.28,0,3,1,1,10,4,1,0,0.0,0.1,Detrator
2215,52215,46,45 a 54 anos,Centro-Oeste,110,Mais de 72 meses,624.01,5,53.09,2,8,1,1,0.125,49.39,0,1,0,0,8,3,1,0,3.2,5.7,Detrator
2216,52216,41,35 a 44 anos,Centro-Oeste,80,Mais de 72 meses,244.92,6,0.38,2,7,5,1,0.7142857142857143,48.26,0,2,2,1,8,6,1,0,0.0,1.3,Detrator
2217,52217,35,35 a 44 anos,Norte,37,25 a 48 meses,106.19,6,67.64,8,5,2,1,0.4,30.83,0,1,1,1,8,4,1,0,1.1,2.9,Detrator
2218,52218,68,65 anos ou mais,Centro-Oeste,35,25 a 48 meses,272.27,2,45.75,1,2,2,1,1.0,44.38,0,1,0,0,2,1,1,1,6.0,8.4,Neutro
2219,52219,34,25 a 34 anos,Nordeste,45,25 a 48 meses,209.19,3,1.25,9,12,0,0,0.0,45.8,0,2,3,1,4,5,1,0,5.5,4.7,Detrator
2220,52220,57,55 a 64 anos,Sul,79,Mais de 72 meses,148.33,3,14.65,2,12,5,1,0.4166666666666667,19.29,0,1,0,0,9,4,1,0,0.0,0.2,Detrator
2221,52221,49,45 a 54 anos,Nordeste,64,49 a 72 meses,372.5,3,8.61,11,9,2,1,0.2222222222222222,33.01,0,3,3,1,1,7,1,0,3.6,6.4,Detrator
2222,52222,53,45 a 54 anos,Nordeste,52,49 a 72 meses,339.06,3,35.84,3,8,1,1,0.125,42.91,0,1,2,1,7,4,1,0,2.2,6.0,Detrator
2223,52223,23,Até 24 anos,Norte,11,Até 12 meses,716.94,2,47.16,6,10,2,1,0.2,48.38,0,1,0,0,3,4,1,0,6.6,7.0,Neutro
2225,52225,33,25 a 34 anos,Centro-Oeste,70,49 a 72 meses,125.83,3,70.22,1,2,0,0,0.0,30.99,0,3,1,1,0,1,1,1,8.1,9.2,Promotor
2226,52226,54,45 a 54 anos,Sudeste,16,13 a 24 meses,392.77,6,4.25,1,14,4,1,0.2857142857142857,48.55,0,2,2,1,7,4,1,0,0.0,4.4,Detrator
2227,52227,27,25 a 34 anos,Centro-Oeste,103,Mais de 72 meses,139.01,1,65.76,9,5,0,0,0.0,39.19,0,1,1,1,8,3,1,0,3.2,3.2,Detrator
2228,52228,59,55 a 64 anos,Sul,34,25 a 48 meses,58.08,1,10.26,3,3,3,1,1.0,43.88,0,1,1,1,2,2,1,0,4.5,6.4,Detrator
2229,52229,45,45 a 54 anos,Sul,113,Mais de 72 meses,511.39,6,22.93,2,10,0,0,0.0,30.45,0,3,0,0,7,2,1,0,5.8,4.6,Detrator
2230,52230,60,55 a 64 anos,Sul,29,25 a 48 meses,594.53,4,7.83,11,14,3,1,0.21428571428571427,38.83,0,3,2,1,7,5,1,0,0.5,2.9,Detrator
2231,52231,25,25 a 34 anos,Sudeste,112,Mais de 72 meses,461.41,5,109.28,1,11,3,1,0.2727272727272727,42.34,0,2,0,0,7,4,1,0,1.7,5.5,Detrator
2232,52232,44,35 a 44 anos,Norte,64,49 a 72 meses,397.4,4,55.68,5,11,1,1,0.09090909090909091,47.16,0,3,2,1,8,5,1,0,1.7,3.2,Detrator
2233,52233,54,45 a 54 anos,Nordeste,34,25 a 48 meses,149.63,5,70.5,10,14,4,1,0.2857142857142857,17.88,0,2,3,1,11,6,1,0,0.0,0.0,Detrator
2234,52234,59,55 a 64 anos,Sul,93,Mais de 72 meses,592.11,4,84.81,1,4,2,1,0.5,25.85,0,1,3,1,2,5,1,0,2.9,2.8,Detrator
2235,52235,60,55 a 64 anos,Sul,97,Mais de 72 meses,1363.98,1,26.4,8,10,2,1,0.2,23.61,0,2,3,1,8,4,1,0,0.1,7.0,Neutro
2237,52237,59,55 a 64 anos,Nordeste,65,49 a 72 meses,420.19,2,25.33,7,4,4,1,1.0,48.75,0,2,2,1,2,6,1,0,2.5,3.2,Detrator
2238,52238,44,35 a 44 anos,Sul,45,25 a 48 meses,277.26,3,54.44,6,8,3,1,0.375,42.2,0,3,3,1,8,7,1,0,0.0,1.6,Detrator
